Entité,Tatouage,Code Exploitant,Axe,Sens,Pr,Famille ,Type famille,Description de l'équipement,Type d'axe,Axe 2aire,État,Local,Équipement parent,Tunnel,Latitude,Longitude,Mise en service le,Sirius 3.0
AGER_NORD,L11.066Y,NS/RN22S,A86NORD,E,"22,0303",LOCAL,LOCAL-NICHE,Niche sécurité NSE-001 - PAU RN22S - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,907455","2,454744",22/03/2011,Non
AGER_NORD,L11.067A,NS/RN22T,A86NORD,E,"22,0223",LOCAL,LOCAL-NICHE,Niche sécurité NSE-002 - PAU RN22T - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,90776","2,45365",22/03/2011,Non
AGER_NORD,L11.068C,NS/RN22U,A86NORD,E,"22,0003",LOCAL,LOCAL-NICHE,Niche sécurité NSE-003 - PAU RN22U - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,9085","2,450869",22/03/2011,Non
AGER_NORD,L11.069D,NS/RN21R,A86NORD,E,"21,077",LOCAL,LOCAL-NICHE,Niche sécurité NSE-004 - PAU RN21R - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,909332","2,447969",,Non
AGER_NORD,L11.071F,NS/RN21S,A86NORD,E,"21,0573",LOCAL,LOCAL-NICHE,Niche sécurité NSE-005 - PAU RN21S - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,909973","2,445622",22/03/2011,Non
AGER_NORD,L11.072G,NS/RN21T,A86NORD,E,"21,0376",LOCAL,LOCAL-NICHE,Niche sécurité NSE-006 - PAU RN21T - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,910934","2,442453",22/03/2011,Non
AGER_NORD,L11.073H,NS/RN21U,A86NORD,E,"21,0213",LOCAL,LOCAL-NICHE,Niche sécurité NSE-008 - PAU RN21U - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,911366","2,441078",22/03/2011,Non
AGER_NORD,L11.074J,NS/RN20R,A86NORD,E,"20,0894",LOCAL,LOCAL-NICHE,Niche sécurité NSE-010 - PAU RN20R - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,912613","2,437442",22/03/2011,Non
AGER_NORD,L11.075K,NS/RN20S,A86NORD,E,"20,0647",LOCAL,LOCAL-NICHE,Niche sécurité NSE-012 - PAU RN20S - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,913746","2,434375",22/03/2011,Non
AGER_NORD,L11.076L,NS/RN20T,A86NORD,E,"20,0523",LOCAL,LOCAL-NICHE,Niche sécurité NSE-013 - PAU RN20T - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,914204","2,43285",22/03/2011,Non
AGER_NORD,L11.077M,NS/RN20U,A86NORD,E,"20,0339",LOCAL,LOCAL-NICHE,Niche sécurité NSE-014 - PAU RN20U - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,915134","2,431",22/03/2011,Non
AGER_NORD,L11.078N,NS/RN20V,A86NORD,E,"20,005",LOCAL,LOCAL-NICHE,Niche sécurité NSE-101 - PAU RN20V - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,91745","2,429425",22/03/2011,Non
AGER_NORD,L11.079P,NS/RN20A,A86NORD,I,"20,012",LOCAL,LOCAL-NICHE,Niche sécurité NSI-001 - PAU RN20A - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,91674","2,429317",22/03/2011,Non
AGER_NORD,L11.081S,NS/RN20B,A86NORD,I,"20,0343",LOCAL,LOCAL-NICHE,Niche sécurité NSI-002 - PAU RN20B - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,915054","2,430497",22/03/2011,Non
AGER_NORD,L11.082T,NS/RN20C,A86NORD,I,"20,0524",LOCAL,LOCAL-NICHE,Niche sécurité NSI-003 - PAU RN20C - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,91396","2,432622",22/03/2011,Non
AGER_NORD,L11.083U,NS/RN20D,A86NORD,I,"20,0687",LOCAL,LOCAL-NICHE,Niche sécurité NSI-004 - PAU RN20D - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,913338","2,434225",22/03/2011,Non
AGER_NORD,L11.084V,NS/RN20E,A86NORD,I,"20,094",LOCAL,LOCAL-NICHE,Niche sécurité NSI-006 - PAU RN20E - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,91229","2,437311",22/03/2011,Non
AGER_NORD,L11.085W,NS/RN21A,A86NORD,I,"21,0122",LOCAL,LOCAL-NICHE,Niche sécurité NSI-008 - PAU RN21A - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,911427","2,439797",22/03/2011,Non
AGER_NORD,L11.086X,NS/RN21B,A86NORD,I,"21,0335",LOCAL,LOCAL-NICHE,Niche sécurité NSI-010 - PAU RN21B - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,910656","2,441981",22/03/2011,Non
AGER_NORD,L11.087Y,NS/RN21C,A86NORD,I,"21,049",LOCAL,LOCAL-NICHE,Niche sécurité NSI-011 - PAU RN21C - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,91038","2,443206",22/03/2011,Non
AGER_NORD,L11.088A,NS/RN21D,A86NORD,I,"21,0699",LOCAL,LOCAL-NICHE,Niche sécurité NSI-013 - PAU RN21D - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,9093","2,446828",22/03/2011,Non
AGER_NORD,L11.089C,NS/RN21E,A86NORD,I,"21,0918",LOCAL,LOCAL-NICHE,Niche sécurité NSI-014 - PAU RN21E - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,908535","2,449564",22/03/2011,Non
AGER_NORD,L11.091E,NS/RN22A,A86NORD,I,"22,011",LOCAL,LOCAL-NICHE,Niche sécurité NSI-015 - PAU RN22A - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,9078","2,452167",22/03/2011,Non
AGER_NORD,L11.092F,NS/RN22B,A86NORD,I,"22,0292",LOCAL,LOCAL-NICHE,Niche sécurité NSI-016 - PAU RN22B - Tunnel de Bobigny,LC,,EXPLOI,,,BOBIGNY,"48,907066","2,454878",22/03/2011,Non
AGER_OUEST_B,L11.093G,NS/MR01S,A13,W,"1,0786",LOCAL,LOCAL-NICHE,Niche sécurité NSW-001 - PAU MR01S - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,848152","2,232595",,Non
AGER_OUEST_B,L11.094H,NS/MR01T,A13,W,"1,0617",LOCAL,LOCAL-NICHE,Niche sécurité NSW-002 - PAU MR01T - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,848087","2,234893",,Non
AGER_OUEST_B,L11.095J,NS/MR01U,A13,W,"1,0536",LOCAL,LOCAL-NICHE,Niche sécurité NSW-003 - PAU MR01U - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,84811","2,236001",,Non
AGER_OUEST_B,L11.096K,NS/MR01V,A13,W,"1,0377",LOCAL,LOCAL-NICHE,Niche sécurité NSW-004 - PAU MR01V - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,84823","2,238086",,Non
AGER_OUEST_B,L11.097L,NS/MR01W,A13,W,"1,0222",LOCAL,LOCAL-NICHE,Niche sécurité NSW-005 - PAU MR01W - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,848198","2,240264",,Non
AGER_OUEST_B,L11.098M,NS/MR01X,A13,W,"1,0129",LOCAL,LOCAL-NICHE,Niche sécurité NSW-006 - PAU MR01X - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,848186","2,241539",,Non
AGER_OUEST_B,L11.099N,NS/MR00R,A13,W,"0,0985",LOCAL,LOCAL-NICHE,Niche sécurité NSW-007 - PAU MR00R - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,84819","2,243586",,Non
AGER_OUEST_B,L11.102S,NS/MR00B,A13,Y,"0,0974",LOCAL,LOCAL-NICHE,Niche sécurité NSY-001 - PAU MR00B - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,848568","2,243572",,Non
AGER_OUEST_B,L11.103T,NS/MR01A,A13,Y,"1,0058",LOCAL,LOCAL-NICHE,Niche sécurité NSY-002 - PAU MR01A - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,84854","2,242508",,Non
AGER_OUEST_B,L11.104U,NS/MR01B,A13,Y,"1,0252",LOCAL,LOCAL-NICHE,Niche sécurité NSY-003 - PAU MR01B - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,84854","2,239869",,Non
AGER_OUEST_B,L11.105V,NS/MR01C,A13,Y,"1,0332",LOCAL,LOCAL-NICHE,Niche sécurité NSY-004 - PAU MR01C - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,848492","2,238753",,Non
AGER_OUEST_B,L11.106W,NS/MR01D,A13,Y,"1,0539",LOCAL,LOCAL-NICHE,Niche sécurité NSY-005 - PAU MR01D - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,84845","2,235968",,Non
AGER_OUEST_B,L11.107X,NS/MR01E,A13,Y,"1,0616",LOCAL,LOCAL-NICHE,Niche sécurité NSY-006 - PAU MR01E - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,848427","2,234896",,Non
AGER_OUEST_B,L11.108Y,NS/MR01F,A13,Y,"1,0767",LOCAL,LOCAL-NICHE,Niche sécurité NSY-007 - PAU MR01F - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,84848","2,232844",,Non
AGER_EST,L11.111D,NS/MZ10S,A4,W,"10,0053",LOCAL,LOCAL-NICHE,Niche sécurité NSW-001 - PAU MZ10S - Tunnel de Champigny,LC,,EXPLOI,,,CHAMPIGNY,"48,826736","2,516792",,Non
AGER_EST,L11.112E,NS/MZ09R,A4,W,"9,0903",LOCAL,LOCAL-NICHE,Niche sécurité NSW-002 - PAU MZ09R - Tunnel de Champigny,LC,,EXPLOI,,,CHAMPIGNY,"48,82686","2,514684",,Non
AGER_EST,L11.113F,NS/MZ09S,A4,W,"9,0738",LOCAL,LOCAL-NICHE,Niche sécurité NSW-003 - PAU MZ09S - Tunnel de Champigny,LC,,EXPLOI,,,CHAMPIGNY,"48,827","2,512586",,Non
AGER_EST,L11.114G,NS/MZ09T,A4,W,"9,0624",LOCAL,LOCAL-NICHE,Niche sécurité NSW-004 - PAU MZ09T - Tunnel de Champigny,LC,,EXPLOI,,,CHAMPIGNY,"48,82712","2,511312",,Non
AGER_EST,L11.115H,NS/MZ09U,A4,W,"9,0572",LOCAL,LOCAL-NICHE,Niche sécurité NSW-005 - PAU MZ09U - Tunnel de Champigny,LC,,EXPLOI,,,CHAMPIGNY,"48,82724","2,510285",,Non
AGER_EST,L11.116J,NS/MZ09V,A4,W,"9,0469",LOCAL,LOCAL-NICHE,Niche sécurité NSW-006 - PAU MZ09V - Tunnel de Champigny,LC,,EXPLOI,,,CHAMPIGNY,"48,82745","2,508722",,Non
AGER_EST,L11.117K,NS/MZ09W,A4,W,"9,031",LOCAL,LOCAL-NICHE,Niche sécurité NSW-007 - PAU MZ09W - Tunnel de Champigny,LC,,EXPLOI,,,CHAMPIGNY,"48,827717","2,506826",,Non
AGER_EST,L11.118L,NS/MZ09X,A4,W,"9,011",LOCAL,LOCAL-NICHE,Niche sécurité NSW-008 - PAU MZ09X - Tunnel Dreyer,LC,,EXPLOI,,,CHAMPIGNY,"48,828213","2,504231",,Non
AGER_EST,L11.119M,NS/MZ08R,A4,W,"8,0874",LOCAL,LOCAL-NICHE,Niche sécurité NSW-009 - PAU MZ08R - Tunnel Dreyer,LC,,EXPLOI,,,CHAMPIGNY,"48,828907","2,501235",,Non
AGER_EST,L11.122R,NS/MZ09A,A4,Y,"9,0123",LOCAL,LOCAL-NICHE,Niche sécurité NSY-002 - PAU MZ09A - Tunnel de Champigny,LC,,EXPLOI,,,CHAMPIGNY,"48,827778","2,504243",,Non
AGER_EST,L11.123S,NS/MZ09B,A4,Y,"9,027",LOCAL,LOCAL-NICHE,Niche sécurité NSY-003 - PAU MZ09B - Tunnel de Champigny,LC,,EXPLOI,,,CHAMPIGNY,"48,827484","2,506081",,Non
AGER_EST,L11.124T,NS/MZ09C,A4,Y,"9,0379",LOCAL,LOCAL-NICHE,Niche sécurité NSY-004 - PAU MZ09C - Tunnel de Champigny,LC,,EXPLOI,,,CHAMPIGNY,"48,827248","2,507638",,Non
AGER_EST,L11.125U,NS/MZ09D,A4,Y,"9,0518",LOCAL,LOCAL-NICHE,Niche sécurité NSY-005 - PAU MZ09D - Tunnel de Champigny,LC,,EXPLOI,,,CHAMPIGNY,"48,826992","2,509484",,Non
AGER_EST,L11.126V,NS/MZ09E,A4,Y,"9,0658",LOCAL,LOCAL-NICHE,Niche sécurité NSY-006 - PAU MZ09E - Tunnel de Champigny,LC,,EXPLOI,,,CHAMPIGNY,"48,826767","2,511355",,Non
AGER_EST,L11.127W,NS/MZ09F,A4,Y,"9,0765",LOCAL,LOCAL-NICHE,Niche sécurité NSY-007 - PAU MZ09F - Tunnel de Champigny,LC,,EXPLOI,,,CHAMPIGNY,"48,826633","2,51279",,Non
AGER_EST,L11.128X,NS/MZ09G,A4,Y,"9,0885",LOCAL,LOCAL-NICHE,Niche sécurité NSY-008 - PAU MZ09G - Tunnel de Champigny,LC,,EXPLOI,,,CHAMPIGNY,"48,826515","2,514407",,Non
AGER_EST,L11.129Y,NS/MZ10A,A4,Y,"10,0052",LOCAL,LOCAL-NICHE,Niche sécurité NSY-009 - PAU MZ10A - Tunnel de Champigny,LC,,EXPLOI,,,CHAMPIGNY,"48,826363","2,516724",,Non
AGER_OUEST_B,L11.131C,NS/MR04S,A13,W,"4,0452",LOCAL,LOCAL-NICHE,Niche sécurité NSW-001 - PAU MR04S - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,83925","2,207381",,Non
AGER_OUEST_B,L11.132D,NS/MR04T,A13,W,"4,0302",LOCAL,LOCAL-NICHE,Niche sécurité NSW-002 - PAU MR04T - Tunnel de Saint-Cloud,LC,,EXPLOI,,L10.641T,SAINT-CLOUD,"48,83925","2,210881",,Non
AGER_OUEST_B,L11.133E,NS/MR04U,A13,W,"4,0233",LOCAL,LOCAL-NICHE,Niche sécurité NSW-003 - PAU MR04U - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,8393","2,212397",,Non
AGER_OUEST_B,L11.134F,NS/MR04V,A13,W,"4,0125",LOCAL,LOCAL-NICHE,Niche sécurité NSW-004 - PAU MR04V - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,83917","2,216342",,Non
AGER_OUEST_B,L11.135G,NS/MR03R,A13,W,"3,0973",LOCAL,LOCAL-NICHE,Niche sécurité NSW-005 - PAU MR03R - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,838974","2,211683",,Non
AGER_OUEST_B,L11.136H,NS/MR03S,A13,W,"3,0825",LOCAL,LOCAL-NICHE,Niche sécurité NSW-006 - PAU MR03S - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,838863","2,213698",,Non
AGER_OUEST_B,L11.137J,NS/MR03A,A13,Y,"3,0496",LOCAL,LOCAL-NICHE,Niche sécurité NSY-001 - PAU MR03A - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,839337","2,218025",,Non
AGER_OUEST_B,L11.138K,NS/MR03B,A13,Y,"3,0666",LOCAL,LOCAL-NICHE,Niche sécurité NSY-002 - PAU MR03B - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,83959","2,214614",,Non
AGER_OUEST_B,L11.139L,NS/MR03C,A13,Y,"3,0806",LOCAL,LOCAL-NICHE,Niche sécurité NSY-003 - PAU MR03C - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,839714","2,212389",,Non
AGER_OUEST_B,L11.141N,NS/MR03D,A13,Y,"3,0956",LOCAL,LOCAL-NICHE,Niche sécurité NSY-004 - PAU MR03D - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,83982","2,2109",,Non
AGER_OUEST_B,L11.142P,NS/MR04A,A13,Y,"4,0053",LOCAL,LOCAL-NICHE,Niche sécurité NSY-005 - PAU MR04A - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,839916","2,207544",,Non
AGER_OUEST_B,L11.143R,NS/MR04B,A13,Y,"4,0147",LOCAL,LOCAL-NICHE,Niche sécurité NSY-006 - PAU MR04B - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,83981","2,209059",,Non
AGER_OUEST_B,L11.144S,NS/MR04C,A13,Y,"4,0243",LOCAL,LOCAL-NICHE,Niche sécurité NSY-007 - PAU MR04C - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,839867","2,207804",,Non
AGER_NORD,L11.145T,NS/RN15R,A86NORD,E,"15,0822",LOCAL,LOCAL-NICHE,Niche sécurité NSE-001 - PAU RN15R - Tunnel de La Courneuve,LC,,EXPLOI,,,LA_COURNEUVE,"48,923683","2,383636",,Non
AGER_NORD,L11.146U,NS/RN15S,A86NORD,E,"15,0686",LOCAL,LOCAL-NICHE,Niche sécurité NSE-002 - PAU RN15S - Tunnel de La Courneuve,LC,,EXPLOI,,,LA_COURNEUVE,"48,923313","2,381853",,Non
AGER_NORD,L11.147V,NS/RN15B,A86NORD,I,"15,0812",LOCAL,LOCAL-NICHE,Niche sécurité NSI-001 - PAU RN15B - Tunnel de La Courneuve,LC,,EXPLOI,,,LA_COURNEUVE,"48,923355","2,383775",,Non
AGER_NORD,L11.148W,NS/RN16A,A86NORD,I,"16,0115",LOCAL,LOCAL-NICHE,Niche sécurité NSI-002 - PAU RN16A - Tunnel de La Courneuve,LC,,EXPLOI,,,LA_COURNEUVE,"48,9238","2,386403",,Non
AGER_OUEST_N,L11.149X,NS/NG00A,N192,Y,"0,006",LOCAL,LOCAL-NICHE,Niche sécurité NSY-601 - PAU NG00A - Tunnel de Nanterre-La Défense,S,A14,EXPLOI,,,LA_DEFENSE,"48,88988","2,245444",,Non
AGER_OUEST_N,L11.151A,NS/NG00B,N192,Y,"0,028",LOCAL,LOCAL-NICHE,Niche sécurité NSY-602 - PAU NG00B - Tunnel de Nanterre-La Défense,S,A14,EXPLOI,,,LA_DEFENSE,"48,8909","2,242747",,Non
AGER_OUEST_N,L11.152C,NS/NG00C,N192,Y,"0,05",LOCAL,LOCAL-NICHE,Niche sécurité NSY-603 - PAU NG00C - Tunnel de Nanterre-La Défense,S,A14,EXPLOI,,,LA_DEFENSE,"48,89206","2,241342",,Non
AGER_OUEST_N,L11.153D,NS/NM00A,N1013,Y,"0,01",LOCAL,LOCAL-NICHE,Niche sécurité NSY-701 - PAU NM00A - Tunnel de Nanterre-La Défense,S,A14,EXPLOI,,,LA_DEFENSE,"48,890564","2,242644",,Non
AGER_OUEST_N,L11.154E,NS/NM00B,N1013,Y,"0,0225",LOCAL,LOCAL-NICHE,Niche sécurité NSY-702 - PAU NM00B - Tunnel de Nanterre-La Défense,S,A14,EXPLOI,,,LA_DEFENSE,"48,89059","2,240281",,Non
AGER_OUEST_N,L11.155F,NS/NM01A,N1013,Y,"0,032",LOCAL,LOCAL-NICHE,Niche sécurité NSY-703 - PAU NM01A - Tunnel de Nanterre-La Défense,S,A14,EXPLOI,,,LA_DEFENSE,"48,890163","2,239194",,Non
AGER_OUEST_N,L11.156G,NS/NV00B,N1014,Y,"0,021",LOCAL,LOCAL-NICHE,Niche sécurité NSY-902 - PAU NV00B - Tunnel de Nanterre-La Défense,E,A14,EXPLOI,,,LA_DEFENSE,"48,887882","2,251667",,Non
AGER_OUEST_N,L11.157H,ECH-NSW-301/DEF,A14XA86,E>W,"0,0246",LOCAL,LOCAL-NICHE,Niche incendie NSW-301 - Tunnel de Nanterre-La Défense,LH,B3,EXPLOI,,,ECHANGEUR_NANTERRE,"48,90266","2,201364",,Non
AGER_OUEST_N,L11.158J,ECH-NSW-302/DEF,A14XA86,E>W,"0,0403",LOCAL,LOCAL-NICHE,Niche incendie NSW-302 - Tunnel de Nanterre-La Défense,LH,B3,EXPLOI,,,ECHANGEUR_NANTERRE,"48,901978","2,199583",,Non
AGER_OUEST_N,L11.159K,ECH-NSW-303/DEF,A14XA86,E>W,"0,0578",LOCAL,LOCAL-NICHE,Niche incendie NSW-303 - Tunnel de Nanterre-La Défense,LH,B3,EXPLOI,,,ECHANGEUR_NANTERRE,"48,900486","2,20035",,Non
AGER_OUEST_N,L11.161M,ECH-NIW-304/DEF,A14XA86,E>W,"0,07",LOCAL,LOCAL-NICHE,Niche incendie NSW-304 - Tunnel de Nanterre-La Défense,LH,B3,EXPLOI,,,ECHANGEUR_NANTERRE,"48,90042","2,201803",,Non
AGER_OUEST_N,L11.162N,NS/NR03Z,A14XA86,I>W,"0,0119",LOCAL,LOCAL-NICHE,Niche sécurité NSW-304 - PAU NR03Z - Tunnel de Nanterre-La Défense,LH,B8,EXPLOI,,,ECHANGEUR_NANTERRE,"48,90092","2,203331",,Non
AGER_OUEST_N,L11.163P,NS/NR03X,A14XA86,I>W,"0,03",LOCAL,LOCAL-NICHE,Niche sécurité NSW-801 - PAU NR03X - Tunnel de Nanterre-La Défense,LH,B8,EXPLOI,,,ECHANGEUR_NANTERRE,"48,90092","2,203331",,Non
AGER_OUEST_N,L11.164R,NS/NR03L,A14XA86,Y>E,"0,027",LOCAL,LOCAL-NICHE,Niche sécurité NSY-101 - PAU NR03L - Tunnel de Nanterre-La Défense,LC,B1,EXPLOI,,,ECHANGEUR_NANTERRE,"48,90214","2,202781",,Non
AGER_OUEST_N,L11.165S,NS/NR03M,A14XA86,Y>E,"0,052",LOCAL,LOCAL-NICHE,Niche sécurité NSY-102 - PAU NR03M - Tunnel de Nanterre-La Défense,LC,B1,EXPLOI,,,ECHANGEUR_NANTERRE,"48,902016","2,199786",,Non
AGER_OUEST_N,L11.166T,NS/NR03N,A14XA86,Y>E,"0,0726",LOCAL,LOCAL-NICHE,Niche sécurité NSY-103 - PAU NR03N - Tunnel de Nanterre-La Défense,LC,B1,EXPLOI,,L10.394Y,ECHANGEUR_NANTERRE,"48,90006","2,199692",,Non
AGER_OUEST_N,L11.167U,ECH-NSY-104/DEF,A14XA86,Y>E,"0,0722",LOCAL,LOCAL-NICHE,Niche incendie NY-104 - Tunnel de Nanterre-La Défense,LC,B1,EXPLOI,,,ECHANGEUR_NANTERRE,"48,900036","2,199683",,Non
AGER_OUEST_N,L11.168V,NS/NR04G,A14XA86,E,"0,004",LOCAL,LOCAL-NICHE,Niche sécurité NSY-401 - PAU NR04G - Tunnel de Nanterre-La Défense,LC,B3-B4,EXPLOI,,,ECHANGEUR_NANTERRE,"48,902966","2,200647",,Non
AGER_OUEST_N,L11.169W,ECH-NSY-402/DEF,A14XA86,E>Y,"0,013",LOCAL,LOCAL-NICHE,Niche incendie NSY-402 - Tunnel de Nanterre-La Défense,LH,B4,EXPLOI,,,ECHANGEUR_NANTERRE,"48,902843","2,203389",,Non
AGER_OUEST_N,L11.171Y,ECH-NSY-403/DEF,A14XA86,E>Y,"0,029",LOCAL,LOCAL-NICHE,Niche incendie NSY-403 - Tunnel de Nanterre-La Défense,LH,B4,EXPLOI,,,ECHANGEUR_NANTERRE,"48,90276","2,2014",,Non
AGER_OUEST_N,L11.172A,NS/NR04B,A14XA86,E>Y,"0,0371",LOCAL,LOCAL-NICHE,Niche sécurité NSY-404 - PAU NR04B - Tunnel de Nanterre-La Défense,LH,B4,EXPLOI,,,ECHANGEUR_NANTERRE,"48,903175","2,204572",,Non
AGER_EST,L11.173C,NS/RE46S,A86EST,E,"46,011",LOCAL,LOCAL-NICHE,Niche sécurité NSE-001 - PAU RE46S - Tunnel du Moulin,LC,,EXPLOI,,,MOULIN,"48,761444","2,382414",25/01/2011,Non
AGER_EST,L11.174D,NS/RE45R,A86EST,E,"45,09",LOCAL,LOCAL-NICHE,Niche sécurité NSE-002 - PAU RE45R - Tunnel du Moulin,LC,,EXPLOI,,,MOULIN,"48,763187","2,38125",25/01/2011,Non
AGER_EST,L11.175E,NS/RE45S,A86EST,E,"45,07",LOCAL,LOCAL-NICHE,Niche sécurité NSE-003 - PAU RE45S - Tunnel du Moulin,LC,,EXPLOI,,,MOULIN,"48,764797","2,38015",25/01/2011,Non
AGER_EST,L11.176F,NS/RE45T,A86EST,E,"45,055",LOCAL,LOCAL-NICHE,Niche sécurité NSE-004 - PAU RE45T - Tunnel du Moulin,LC,,EXPLOI,,,MOULIN,"48,766037","2,379325",25/01/2011,Non
AGER_EST,L11.177G,NS/RE45B,A86EST,I,"45,067",LOCAL,LOCAL-NICHE,Niche sécurité NSI-001 - PAU RE45B - Tunnel du Moulin,LC,,EXPLOI,,,MOULIN,"48,764763","2,379739",25/01/2011,Non
AGER_EST,L11.178H,NS/RE45C,A86EST,I,"45,087",LOCAL,LOCAL-NICHE,Niche sécurité NSI-002 - PAU RE45C - Tunnel du Moulin,LC,,EXPLOI,,,MOULIN,"48,763084","2,380886",25/01/2011,Non
AGER_OUEST_B,L11.179J,NS/LR05S,A12,W,"5,0553",LOCAL,LOCAL-NICHE,Niche sécurité NSW-001 - PAU LR05S - Tunnel de Fontenay,LC,,EXPLOI,,,FONTENAY,"48,805023","2,050567",,Non
AGER_OUEST_B,L11.181L,NS/LR05V,A12,W,"5,0354",LOCAL,LOCAL-NICHE,Niche sécurité NSW-004 - PAU LR05V - Tunnel de Fontenay,LC,,EXPLOI,,,FONTENAY,"48,806114","2,051692",,Non
AGER_OUEST_B,L11.182M,NS/LR05B,A12,Y,"5,0348",LOCAL,LOCAL-NICHE,Niche sécurité NSY-001 - PAU LR05B - Tunnel de Fontenay,LC,,EXPLOI,,,FONTENAY,"48,806244","2,051372",,Non
AGER_OUEST_B,L11.183N,NS/LR05E,A12,Y,"5,0546",LOCAL,LOCAL-NICHE,Niche sécurité NSY-004 - PAU LR05E - Tunnel de Fontenay,LC,,EXPLOI,,,FONTENAY,"48,80515","2,050256",,Non
AGER_SUD,L11.184P,NS/RS51S,A86SUD,E,"51,0762",LOCAL,LOCAL-NICHE,Niche sécurité NSE-001 - PAU RS51S - Tunnel de Fresnes,LC,,EXPLOI,,,FRESNES,"48,760742","2,318511",,Non
AGER_SUD,L11.185R,NS/RS51T,A86SUD,E,"51,0586",LOCAL,LOCAL-NICHE,Niche sécurité NSE-002 - PAU RS51T - Tunnel de Fresnes,LC,,EXPLOI,,,FRESNES,"48,75995","2,320861",,Non
AGER_SUD,L11.186S,NS/RS51U,A86SUD,E,"51,0335",LOCAL,LOCAL-NICHE,Niche sécurité NSE-003 - PAU RS51U - Tunnel de Fresnes,LC,,EXPLOI,,,FRESNES,"48,758892","2,324033",,Non
AGER_SUD,L11.187T,NS/RS51V,A86SUD,E,"51,0108",LOCAL,LOCAL-NICHE,Niche sécurité NSE-004 - PAU RS51V - Tunnel de Fresnes,LC,,EXPLOI,,,FRESNES,"48,758038","2,326514",,Non
